customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,tech_support,payment_method,churn
CUST-000360,60,116.78,7122.84,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000361,64,15.0,995.78,Two year,DSL,Yes,Bank transfer,0
CUST-000362,16,73.35,1278.41,Month-to-month,No,Yes,Bank transfer,0
CUST-000363,64,23.72,1510.23,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-000364,8,45.97,392.87,Month-to-month,No,No,Bank transfer,1
CUST-000365,37,54.07,2121.6,Month-to-month,Fiber optic,No,Credit card,1
CUST-000366,33,52.38,1611.16,Month-to-month,No,No,Electronic check,0
CUST-000367,22,48.99,1173.56,Two year,Fiber optic,No,Bank transfer,0
CUST-000368,1,65.22,127.88,One year,Fiber optic,Yes,Electronic check,0
CUST-000369,55,48.94,2741.19,Two year,Fiber optic,No,Electronic check,0
CUST-000370,24,21.13,514.28,Month-to-month,Fiber optic,No,Credit card,1
CUST-000371,47,88.4,4546.57,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000372,29,87.59,2660.3,One year,Fiber optic,No,Bank transfer,0
CUST-000373,26,90.3,2398.75,One year,Fiber optic,No,Bank transfer,0
CUST-000374,63,18.78,1180.76,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000375,6,73.97,513.94,Two year,Fiber optic,No,Mailed check,0
CUST-000376,53,85.28,5156.99,Two year,Fiber optic,Yes,Electronic check,1
CUST-000377,53,34.06,1718.32,One year,Fiber optic,Yes,Mailed check,0
CUST-000378,27,65.28,1926.67,Two year,Fiber optic,No,Electronic check,1
CUST-000379,18,61.51,1201.93,One year,Fiber optic,No,Bank transfer,0
CUST-000380,0,120.26,129.52,One year,No,No,Electronic check,1
CUST-000381,67,122.73,8608.48,Month-to-month,DSL,Yes,Mailed check,1
CUST-000382,68,15.07,1039.96,Month-to-month,DSL,Yes,Mailed check,0
CUST-000383,17,139.82,2645.08,Month-to-month,DSL,No,Credit card,0
CUST-000384,2,37.54,113.92,One year,Fiber optic,No,Credit card,1
CUST-000385,8,94.42,881.86,One year,Fiber optic,No,Mailed check,1
CUST-000386,4,94.11,504.18,Month-to-month,Fiber optic,No,Mailed check,1
CUST-000387,59,35.13,2117.51,One year,DSL,No,Bank transfer,0
CUST-000388,64,79.8,5076.81,Month-to-month,No,No,Bank transfer,1
CUST-000389,11,61.77,717.43,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000390,53,81.63,4507.31,Two year,Fiber optic,Yes,Electronic check,0
CUST-000391,12,71.92,893.91,Month-to-month,DSL,No,Electronic check,1
CUST-000392,26,100.89,2676.39,Month-to-month,DSL,No,Bank transfer,1
CUST-000393,43,67.26,2816.35,Month-to-month,DSL,No,Mailed check,1
CUST-000394,51,59.96,3197.37,Month-to-month,Fiber optic,No,Credit card,0
CUST-000395,62,97.88,5934.65,One year,Fiber optic,Yes,Electronic check,0
CUST-000396,3,82.41,308.44,Two year,DSL,No,Electronic check,0
CUST-000397,14,86.95,1231.88,One year,DSL,No,Credit card,0
CUST-000398,20,45.06,919.29,One year,DSL,Yes,Credit card,0
CUST-000399,22,33.64,755.19,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000400,71,47.97,3497.14,One year,DSL,Yes,Electronic check,0
CUST-000401,55,46.38,2576.03,Month-to-month,DSL,No,Electronic check,0
CUST-000402,23,88.59,2165.43,Month-to-month,DSL,No,Credit card,0
CUST-000403,69,94.28,6748.26,Two year,Fiber optic,Yes,Mailed check,1
CUST-000404,35,60.35,2252.89,Month-to-month,No,No,Mailed check,0
CUST-000405,36,107.93,3612.39,Month-to-month,Fiber optic,No,Credit card,1
CUST-000406,31,106.05,3202.46,Month-to-month,DSL,No,Electronic check,1
CUST-000407,10,72.3,817.39,Two year,No,No,Mailed check,0
CUST-000408,67,40.34,2772.34,Month-to-month,No,Yes,Bank transfer,0
CUST-000409,1,112.26,235.49,Month-to-month,Fiber optic,No,Credit card,1
CUST-000410,12,63.17,757.81,Two year,DSL,No,Mailed check,1
CUST-000411,16,68.78,1141.56,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-000412,20,54.81,1133.99,Two year,No,No,Electronic check,0
CUST-000413,9,38.31,386.25,Month-to-month,Fiber optic,Yes,Electronic check,1
CUST-000414,1,20.94,41.96,One year,Fiber optic,Yes,Mailed check,0
CUST-000415,48,83.99,4211.84,Two year,Fiber optic,No,Bank transfer,0
CUST-000416,69,41.5,2888.21,Month-to-month,No,No,Mailed check,0
CUST-000417,8,150.0,1442.63,One year,DSL,No,Electronic check,1
CUST-000418,21,32.42,773.5,Month-to-month,DSL,No,Bank transfer,1
CUST-000419,36,27.28,952.89,One year,No,Yes,Credit card,0
CUST-000420,66,80.3,5392.51,Two year,DSL,No,Electronic check,0
CUST-000421,49,110.88,5765.17,One year,Fiber optic,Yes,Bank transfer,0
CUST-000422,55,66.94,3858.22,Two year,DSL,Yes,Bank transfer,0
CUST-000423,41,82.17,3380.65,One year,DSL,Yes,Bank transfer,0
CUST-000424,30,15.0,470.93,One year,DSL,Yes,Electronic check,0
CUST-000425,14,44.67,617.06,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-000426,62,32.79,2063.89,One year,Fiber optic,No,Bank transfer,0
CUST-000427,57,15.0,806.48,Two year,Fiber optic,No,Bank transfer,0
CUST-000428,1,68.51,140.5,One year,DSL,No,Credit card,0
CUST-000429,51,15.0,736.48,Month-to-month,No,Yes,Bank transfer,0
CUST-000430,6,25.33,178.78,Month-to-month,Fiber optic,No,Credit card,1
CUST-000431,53,48.88,2681.88,One year,No,No,Bank transfer,0
CUST-000432,59,40.06,2412.8,Two year,Fiber optic,No,Mailed check,0
CUST-000433,9,76.89,744.63,Month-to-month,DSL,No,Credit card,1
CUST-000434,31,74.17,2348.39,Month-to-month,Fiber optic,Yes,Bank transfer,0
CUST-000435,8,91.81,875.12,Month-to-month,No,No,Bank transfer,1
CUST-000436,40,87.57,3514.21,Month-to-month,DSL,No,Bank transfer,1
CUST-000437,66,99.22,6655.16,Two year,Fiber optic,Yes,Mailed check,0
CUST-000438,5,64.94,378.81,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-000439,28,74.1,2258.66,Month-to-month,DSL,No,Mailed check,0
CUST-000440,70,80.35,5726.72,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000441,21,69.25,1465.3,Month-to-month,DSL,No,Mailed check,1
CUST-000442,9,53.08,531.03,Two year,DSL,No,Credit card,0
CUST-000443,35,55.03,1957.09,Month-to-month,No,No,Mailed check,0
CUST-000444,36,40.47,1601.78,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000445,47,77.65,3718.8,Month-to-month,Fiber optic,No,Mailed check,1
CUST-000446,22,62.18,1331.25,Two year,Fiber optic,Yes,Mailed check,0
CUST-000447,68,45.1,3189.82,Two year,No,No,Mailed check,0
CUST-000448,37,45.13,1868.2,Month-to-month,Fiber optic,No,Credit card,0
CUST-000449,20,28.69,638.5,One year,Fiber optic,No,Electronic check,0
CUST-000450,69,94.37,6241.29,Month-to-month,DSL,No,Bank transfer,0
CUST-000451,66,67.36,4452.38,One year,Fiber optic,No,Credit card,0
CUST-000452,35,39.12,1406.02,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000453,1,89.26,178.35,Two year,Fiber optic,Yes,Credit card,0
CUST-000454,42,48.19,2111.49,Two year,Fiber optic,Yes,Bank transfer,0
CUST-000455,39,22.8,896.5,Month-to-month,DSL,No,Mailed check,0
CUST-000456,10,95.64,1003.84,Month-to-month,No,No,Electronic check,1
CUST-000457,45,48.89,2355.83,Month-to-month,No,No,Credit card,0
CUST-000458,60,52.73,3036.01,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000459,7,66.24,508.63,Month-to-month,Fiber optic,No,Credit card,1
CUST-000460,52,99.28,4964.49,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000461,10,65.6,743.7,Two year,Fiber optic,No,Credit card,0
CUST-000462,53,29.03,1575.77,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000463,30,81.32,2632.16,Two year,Fiber optic,Yes,Electronic check,0
CUST-000464,0,50.45,48.47,Month-to-month,DSL,Yes,Bank transfer,0
CUST-000465,69,121.64,7981.19,Month-to-month,DSL,No,Mailed check,0
CUST-000466,11,64.97,762.29,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-000467,42,15.0,639.11,Two year,Fiber optic,No,Mailed check,0
CUST-000468,13,75.72,1071.18,Month-to-month,DSL,No,Mailed check,1
CUST-000469,67,123.34,7681.47,Month-to-month,DSL,No,Bank transfer,0
CUST-000470,53,112.28,6208.12,One year,Fiber optic,Yes,Bank transfer,0
CUST-000471,57,119.93,6644.85,One year,Fiber optic,No,Bank transfer,0
CUST-000472,31,34.41,1065.39,One year,Fiber optic,Yes,Bank transfer,0
CUST-000473,33,92.36,3324.69,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-000474,45,43.34,1776.02,Month-to-month,No,Yes,Mailed check,0
CUST-000475,56,71.73,4154.46,Two year,DSL,No,Credit card,0
CUST-000476,60,26.81,1661.56,One year,No,No,Electronic check,0
CUST-000477,1,45.67,87.59,One year,DSL,No,Credit card,0
CUST-000478,47,44.71,2098.24,Month-to-month,Fiber optic,No,Credit card,0
CUST-000479,7,91.96,780.57,Month-to-month,DSL,No,Bank transfer,1
CUST-000480,20,89.02,2052.93,Two year,DSL,No,Electronic check,0
CUST-000481,59,73.3,4632.42,One year,DSL,No,Credit card,0
CUST-000482,18,24.49,509.13,Month-to-month,DSL,Yes,Bank transfer,1
CUST-000483,57,55.65,3116.18,Two year,No,Yes,Credit card,0
CUST-000484,33,42.62,1334.49,One year,Fiber optic,Yes,Electronic check,0
CUST-000485,16,91.09,1544.46,Month-to-month,No,Yes,Mailed check,0
CUST-000486,24,100.35,2609.59,Month-to-month,Fiber optic,No,Mailed check,1
CUST-000487,38,96.69,3421.26,One year,Fiber optic,No,Credit card,0
CUST-000488,55,42.34,2261.39,Month-to-month,DSL,No,Mailed check,0
CUST-000489,43,15.0,633.09,One year,Fiber optic,No,Electronic check,0
CUST-000490,67,15.0,1038.18,One year,Fiber optic,No,Bank transfer,0
CUST-000491,62,107.65,6859.06,Month-to-month,No,Yes,Electronic check,0
CUST-000492,54,52.96,2800.03,Two year,No,No,Mailed check,0
CUST-000493,43,42.48,1885.85,Month-to-month,DSL,No,Credit card,0
CUST-000494,20,114.28,2262.51,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000495,29,102.95,3022.79,One year,Fiber optic,Yes,Mailed check,0
CUST-000496,8,65.73,554.19,One year,Fiber optic,No,Electronic check,1
CUST-000497,26,56.2,1505.95,Month-to-month,DSL,No,Mailed check,0
CUST-000498,66,61.04,3925.8,One year,Fiber optic,No,Credit card,0
CUST-000499,30,71.81,2303.11,Two year,Fiber optic,Yes,Credit card,0
CUST-000500,8,113.0,1015.68,Two year,DSL,Yes,Credit card,0
CUST-000501,46,77.67,3609.29,Two year,Fiber optic,No,Mailed check,0
CUST-000502,69,86.78,6611.7,Month-to-month,DSL,No,Electronic check,0
CUST-000503,62,100.08,6425.75,Month-to-month,No,Yes,Electronic check,0
CUST-000504,19,29.91,587.18,One year,DSL,No,Electronic check,0
CUST-000505,32,87.65,2807.9,Month-to-month,DSL,No,Electronic check,0
CUST-000506,38,56.16,2061.0,One year,DSL,No,Bank transfer,0
CUST-000507,17,15.0,269.11,Month-to-month,No,No,Bank transfer,0
CUST-000508,19,15.0,304.61,Month-to-month,Fiber optic,No,Bank transfer,1
CUST-000509,17,34.46,560.85,Month-to-month,DSL,No,Electronic check,0
CUST-000510,71,80.94,5430.02,Month-to-month,DSL,No,Bank transfer,0
CUST-000511,53,68.41,3599.02,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-000512,60,70.53,4066.15,One year,Fiber optic,No,Bank transfer,1
CUST-000513,58,123.53,7303.93,One year,DSL,Yes,Credit card,0
CUST-000514,69,26.93,1902.08,Month-to-month,No,No,Mailed check,0
CUST-000515,7,64.18,510.28,Month-to-month,DSL,No,Mailed check,0
CUST-000516,63,74.13,4875.03,Two year,Fiber optic,No,Mailed check,0
CUST-000517,4,42.91,208.28,Month-to-month,DSL,No,Bank transfer,1
CUST-000518,34,65.85,2299.45,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000519,42,17.0,694.39,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-000520,25,107.3,2829.43,One year,Fiber optic,Yes,Mailed check,1
CUST-000521,10,44.55,491.93,Two year,Fiber optic,No,Bank transfer,1
CUST-000522,13,125.94,1657.53,One year,No,No,Bank transfer,0
CUST-000523,59,64.03,3811.76,Two year,No,No,Bank transfer,0
CUST-000524,22,95.84,2200.19,Two year,Fiber optic,No,Bank transfer,0
CUST-000525,22,63.4,1478.71,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000526,66,64.08,4361.49,Month-to-month,No,No,Bank transfer,0
CUST-000527,10,47.48,503.44,Month-to-month,DSL,No,Mailed check,0
CUST-000528,65,68.57,4698.67,Month-to-month,DSL,No,Mailed check,0
CUST-000529,66,74.54,5124.79,One year,DSL,No,Mailed check,0
CUST-000530,43,41.47,1758.67,Month-to-month,No,No,Mailed check,0
CUST-000531,11,61.25,692.99,Month-to-month,DSL,No,Electronic check,1
CUST-000532,11,46.7,542.2,Month-to-month,DSL,Yes,Electronic check,0
CUST-000533,20,133.99,2606.74,One year,Fiber optic,Yes,Electronic check,1
CUST-000534,41,62.31,2644.16,One year,DSL,No,Mailed check,0
CUST-000535,11,111.36,1415.36,Two year,DSL,No,Mailed check,0
CUST-000536,32,59.13,2090.03,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000537,8,72.78,619.33,Month-to-month,DSL,No,Electronic check,1
CUST-000538,38,25.36,1027.91,Two year,No,No,Bank transfer,0
CUST-000539,1,51.59,103.61,One year,DSL,No,Electronic check,0
CUST-000540,51,71.32,3264.17,One year,No,No,Credit card,0
CUST-000541,3,112.58,442.84,Month-to-month,Fiber optic,No,Electronic check,1
CUST-000542,14,71.66,1051.05,Month-to-month,DSL,No,Mailed check,1
CUST-000543,12,106.51,1468.48,Two year,DSL,Yes,Credit card,0
CUST-000544,59,84.22,4833.25,One year,Fiber optic,Yes,Electronic check,0
CUST-000545,3,113.82,468.11,One year,Fiber optic,No,Mailed check,1
CUST-000546,30,63.23,1949.6,Month-to-month,DSL,No,Mailed check,0
CUST-000547,42,136.71,5453.44,Month-to-month,No,No,Bank transfer,0
CUST-000548,37,50.44,1863.73,Month-to-month,Fiber optic,No,Credit card,0
CUST-000549,49,42.01,2261.15,One year,No,No,Bank transfer,1
CUST-000550,57,28.7,1650.08,Month-to-month,DSL,No,Mailed check,0
CUST-000551,28,134.93,4090.22,Month-to-month,DSL,No,Mailed check,0
CUST-000552,59,89.58,5603.73,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000553,22,54.98,1236.12,Two year,DSL,Yes,Mailed check,0
CUST-000554,70,102.47,6808.55,Month-to-month,DSL,No,Bank transfer,0
CUST-000555,36,85.63,2985.87,Month-to-month,DSL,No,Mailed check,0
CUST-000556,52,123.98,7048.1,One year,DSL,No,Electronic check,0
CUST-000557,63,18.57,1197.18,Two year,Fiber optic,No,Bank transfer,0
CUST-000558,57,57.04,3021.48,One year,DSL,No,Mailed check,0
CUST-000559,61,51.12,3301.88,Two year,No,Yes,Mailed check,0
CUST-000560,38,15.0,532.73,Month-to-month,DSL,Yes,Mailed check,1
CUST-000561,3,96.81,371.24,Two year,Fiber optic,No,Electronic check,1
CUST-000562,35,56.89,2056.3,Two year,Fiber optic,Yes,Mailed check,0
CUST-000563,13,87.19,1374.47,Month-to-month,Fiber optic,No,Credit card,1
CUST-000564,64,135.79,9186.68,One year,No,Yes,Mailed check,0
CUST-000565,17,54.4,955.63,Month-to-month,No,Yes,Bank transfer,0
CUST-000566,16,52.37,891.47,Month-to-month,DSL,No,Mailed check,0
CUST-000567,17,68.56,1290.83,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-000568,46,94.62,4763.17,Month-to-month,No,No,Credit card,0
CUST-000569,41,48.0,1990.98,Two year,DSL,No,Credit card,0
CUST-000570,68,46.07,3144.16,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000571,29,96.72,2781.05,One year,DSL,Yes,Electronic check,0
CUST-000572,20,76.36,1656.87,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-000573,3,15.0,63.08,Month-to-month,Fiber optic,No,Electronic check,1
CUST-000574,0,28.24,25.5,Month-to-month,Fiber optic,No,Credit card,0
CUST-000575,26,110.04,2912.06,Month-to-month,No,No,Electronic check,1
CUST-000576,66,77.06,4849.63,One year,Fiber optic,Yes,Credit card,0
CUST-000577,37,42.13,1613.18,Two year,No,Yes,Credit card,0
CUST-000578,64,59.89,3651.75,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-000579,7,65.4,488.64,Two year,Fiber optic,No,Electronic check,1
CUST-000580,6,87.07,643.74,One year,Fiber optic,Yes,Electronic check,0
CUST-000581,60,24.25,1467.13,One year,Fiber optic,Yes,Credit card,0
CUST-000582,7,39.77,317.22,Month-to-month,No,No,Mailed check,1
CUST-000583,3,73.19,299.07,Month-to-month,DSL,No,Bank transfer,0
CUST-000584,29,62.0,1950.44,Two year,No,No,Bank transfer,0
CUST-000585,66,82.16,5389.23,One year,Fiber optic,Yes,Bank transfer,0
CUST-000586,49,28.11,1377.88,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000587,7,75.71,593.84,Two year,Fiber optic,Yes,Mailed check,0
CUST-000588,60,97.75,6285.03,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000589,60,79.6,4839.34,One year,Fiber optic,No,Electronic check,0
CUST-000590,57,69.17,3953.66,Month-to-month,Fiber optic,Yes,Mailed check,0
CUST-000591,64,62.12,4116.95,Two year,DSL,No,Bank transfer,1
CUST-000592,17,39.95,785.03,Month-to-month,Fiber optic,No,Mailed check,1
CUST-000593,70,62.84,4478.21,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000594,23,102.79,2433.75,One year,Fiber optic,Yes,Credit card,1
CUST-000595,57,61.43,3909.02,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000596,41,38.31,1715.82,Two year,DSL,Yes,Bank transfer,0
CUST-000597,56,50.23,3032.88,One year,Fiber optic,No,Electronic check,1
CUST-000598,45,71.03,3185.38,Month-to-month,Fiber optic,Yes,Credit card,1
CUST-000599,46,53.79,2452.52,Month-to-month,Fiber optic,No,Credit card,1
CUST-000600,44,79.56,3251.83,Two year,Fiber optic,No,Credit card,0
CUST-000601,56,80.69,4820.95,One year,Fiber optic,No,Bank transfer,0
CUST-000602,53,91.67,4969.21,Two year,Fiber optic,No,Bank transfer,0
CUST-000603,9,107.71,980.08,Month-to-month,DSL,No,Bank transfer,1
CUST-000604,59,94.88,6034.62,Two year,DSL,No,Bank transfer,0
CUST-000605,38,36.97,1417.62,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000606,23,37.89,899.72,One year,DSL,No,Bank transfer,0
CUST-000607,37,62.73,2203.3,Month-to-month,DSL,Yes,Mailed check,0
CUST-000608,69,51.46,3691.19,Month-to-month,DSL,No,Credit card,0
CUST-000609,61,30.85,1960.7,Two year,DSL,Yes,Mailed check,0
CUST-000610,60,51.75,3149.13,Two year,No,No,Mailed check,0
CUST-000611,33,50.76,1689.9,Month-to-month,DSL,No,Electronic check,1
CUST-000612,56,44.84,2891.82,Two year,DSL,Yes,Credit card,0
CUST-000613,27,55.53,1461.19,Month-to-month,No,No,Bank transfer,0
CUST-000614,49,100.35,4836.68,Month-to-month,No,No,Electronic check,0
CUST-000615,46,70.98,3454.06,Month-to-month,DSL,No,Electronic check,0
CUST-000616,17,139.15,2377.73,Month-to-month,No,No,Credit card,1
CUST-000617,19,70.12,1326.01,Month-to-month,DSL,Yes,Electronic check,0
CUST-000618,4,56.3,297.42,Month-to-month,Fiber optic,Yes,Mailed check,1
CUST-000619,10,65.12,738.04,Month-to-month,DSL,Yes,Electronic check,1
CUST-000620,31,72.69,2382.54,One year,Fiber optic,No,Bank transfer,0
CUST-000621,34,78.06,2756.85,Two year,DSL,Yes,Electronic check,0
CUST-000622,11,127.3,1474.75,One year,Fiber optic,No,Mailed check,0
CUST-000623,30,39.64,1213.33,Month-to-month,DSL,No,Bank transfer,1
CUST-000624,43,90.77,3978.15,One year,Fiber optic,No,Mailed check,0
CUST-000625,16,71.23,1262.19,Month-to-month,Fiber optic,No,Bank transfer,0
CUST-000626,24,17.87,456.19,One year,DSL,No,Bank transfer,0
CUST-000627,26,88.12,2268.89,One year,No,No,Mailed check,0
CUST-000628,36,103.03,3962.55,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000629,26,39.28,971.67,Month-to-month,DSL,No,Mailed check,0
CUST-000630,53,64.73,3439.52,Two year,DSL,No,Mailed check,0
CUST-000631,23,15.0,339.44,Two year,DSL,No,Bank transfer,0
CUST-000632,31,27.24,834.2,One year,DSL,No,Credit card,0
CUST-000633,27,96.44,2960.47,Two year,Fiber optic,No,Bank transfer,1
CUST-000634,13,51.01,661.59,Two year,Fiber optic,No,Electronic check,1
CUST-000635,49,31.74,1521.8,Month-to-month,Fiber optic,No,Credit card,1
CUST-000636,16,71.88,1253.21,One year,Fiber optic,Yes,Credit card,0
CUST-000637,21,49.33,1059.71,Month-to-month,Fiber optic,No,Credit card,1
CUST-000638,57,50.88,2973.72,Month-to-month,DSL,Yes,Electronic check,0
CUST-000639,68,87.18,6445.37,Month-to-month,Fiber optic,No,Credit card,0
CUST-000640,48,30.15,1525.6,Two year,No,Yes,Mailed check,0
CUST-000641,65,37.84,2438.85,One year,DSL,No,Credit card,0
CUST-000642,61,69.62,4287.73,Month-to-month,Fiber optic,Yes,Credit card,0
CUST-000643,34,94.08,3380.24,Month-to-month,No,Yes,Credit card,0
CUST-000644,55,102.14,5901.72,Month-to-month,Fiber optic,No,Electronic check,0
CUST-000645,23,45.05,1082.28,One year,No,No,Bank transfer,0
CUST-000646,33,93.12,3223.21,Two year,DSL,Yes,Bank transfer,0
CUST-000647,38,41.48,1646.8,Month-to-month,Fiber optic,Yes,Bank transfer,1
CUST-000648,69,119.79,8346.37,Month-to-month,DSL,Yes,Credit card,0
CUST-000649,61,30.99,1863.05,One year,DSL,No,Bank transfer,0
CUST-000650,35,104.85,3914.91,Month-to-month,No,No,Electronic check,1
CUST-000651,46,45.31,2160.42,Month-to-month,DSL,No,Electronic check,1
CUST-000652,14,125.4,1685.25,Month-to-month,No,No,Bank transfer,0
CUST-000653,57,82.74,4600.74,Month-to-month,Fiber optic,No,Mailed check,0
CUST-000654,39,34.52,1347.6,Month-to-month,No,No,Mailed check,1
CUST-000655,38,49.33,1904.63,Two year,No,No,Credit card,0
CUST-000656,55,88.44,5250.5,Month-to-month,Fiber optic,Yes,Electronic check,0
CUST-000657,45,96.58,5153.99,Month-to-month,No,No,Bank transfer,0
CUST-000658,5,62.88,330.89,One year,Fiber optic,No,Mailed check,1
CUST-000659,20,66.34,1414.34,Two year,Fiber optic,No,Electronic check,1
CUST-000660,12,87.75,1144.73,Month-to-month,Fiber optic,No,Mailed check,1
CUST-000661,52,68.95,3621.58,Month-to-month,DSL,No,Mailed check,0
CUST-000662,2,26.19,80.72,One year,DSL,No,Mailed check,0
CUST-000663,14,40.61,613.72,Month-to-month,DSL,No,Electronic check,1
CUST-000664,43,72.05,3113.06,One year,Fiber optic,Yes,Bank transfer,0
CUST-000665,50,101.46,5182.25,Month-to-month,DSL,No,Mailed check,0
CUST-000666,36,113.48,4315.58,Month-to-month,Fiber optic,No,Bank transfer,1
